suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,340,0.9541,283.483,3527.55,2588.32,7545.5,3.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,260,0.9541,259.75,3849.86,3734.67,5457.62,2.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,300,0.9541,211.843,4720.48,4398.74,6753.41,3e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,380,0.9541,173.044,5778.89,5505.15,8552.33,3.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,340,0.9541,201.033,4974.32,4868,7054.78,3.4e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,420,0.9541,197.56,5061.76,4022.54,10019.3,4.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,460,0.9541,277.548,3602.98,2616.29,8666.72,4.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,380,0.9541,221.118,4522.48,5106.18,8211.27,3.8e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,420,0.9541,187.715,5327.24,5900.76,9442.71,4.2e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,460,0.9541,159.99,6250.39,6477.32,9192.2,4.6e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1575.37,70210.6,59560.4,10650.2,rerank_candidates,1000,0.9541,84.2294,11872.3,13281.5,22344.8,1e+07,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,dbpedia,PQ_4bit,L2,10,4,768,725.191,1577.4,63310.6,56058.7,7251.94,rerank_candidates,1000,0.9541,152.187,6570.84,4855.03,14581.5,1e+07,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
