suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,28,0.9554,4350.71,229.848,229.671,233.431,28000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,29,0.9554,4199.82,238.105,237.848,241.884,29000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,30,0.9554,4062.33,246.164,245.915,249.852,30000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,40,0.9554,3017.16,331.437,329.433,334.429,40000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,50,0.9554,2415.74,413.951,413.577,418.122,50000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,60,0.9554,2016.84,495.826,495.476,500.606,60000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,70,0.9554,1727.04,579.026,577.654,582.908,70000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,80,0.9554,1512.65,661.09,660.536,666.18,80000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,90,0.9554,1343.95,744.078,743.441,749.133,90000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,100,0.9554,1209.75,826.618,825.983,831.908,100000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
