config_id,search_param,search_width,effective_search_width,ablation,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,index_size_mb,resident_bytes,peak_rss_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,dataset,method,source_row,qps_units,p95_ms,read_mib,formal_ready,workers,cache_mode,repeat_id,source_run_id,binary_sha256,query_split_sha256
NSG_R64_L400_SQ4U,ef=14,14,,,1,0.548375,28.1651,976200,950177.411,1408629.55,1732672.35,732.422,4012,171053056,959.155,959.155,3928700.0,968439,976146,37.9432,976146,15.7797,21.2312,948.702,,,,,,,800,gist,Glass-NSG-DiskPort,13,queries/s,1408.62955,3.7467002868652344,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=15,15,,,1,0.559375,27.6435,1001610.0,971111.555,1501096.62,1674928.31,732.422,4012,171053056,996.67,996.67,4082360.0,993559,1001560.0,36.5384,1001560.0,13.7347,22.1975,985.976,,,,,,,800,gist,Glass-NSG-DiskPort,14,queries/s,1501.09662,3.8932418823242188,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=16,16,,,1,0.570375,26.4445,1052400.0,1019000.82,1496404.93,1771906.51,732.422,4012,171053056,1033.22,1033.22,4232060.0,1043870.0,1052340.0,46.7755,1052340.0,16.6321,23.175,1022.22,,,,,,,800,gist,Glass-NSG-DiskPort,15,queries/s,1496.40493,4.036006927490234,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=17,17,,,1,0.581125,25.1573,1112170.0,1087307.28,1617498.62,1970163.51,732.422,4012,171053056,1070.94,1070.94,4386560.0,1103790.0,1112120.0,40.3957,1112120.0,15.1061,24.1837,1059.66,,,,,,,800,gist,Glass-NSG-DiskPort,16,queries/s,1617.49862,4.183349609375,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=18,18,,,1,0.590375,24.7342,1132250.0,1115568.05,1597196.5,1849523.62,732.422,4012,171053056,1107.47,1107.47,4536200.0,1123420.0,1132190.0,36.5169,1132190.0,16.0897,25.1425,1096.01,,,,,,,800,gist,Glass-NSG-DiskPort,17,queries/s,1597.1965,4.326057434082031,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=19,19,,,1,0.597125,23.8096,1184810.0,1146996.58,1721270,1971642.1,732.422,4012,171053056,1141.61,1141.61,4676010.0,1175560.0,1184750.0,42.3172,1184750.0,16.8197,26.0587,1129.88,,,,,,,800,gist,Glass-NSG-DiskPort,18,queries/s,1721.27,4.459390640258789,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=20,20,,,1,0.60425,23.1428,1227360.0,1191120.99,1769619.3,2020598.4,732.422,4012,171053056,1179.15,1179.15,4829780.0,1217940.0,1227300.0,39.3157,1227300.0,13.9047,27.0475,1167.2,,,,,,,800,gist,Glass-NSG-DiskPort,19,queries/s,1769.6193,4.606037139892578,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=21,21,,,1,0.611375,22.604,1255600.0,1250436.94,1772235.89,2071429.16,732.422,4012,171053056,1214.96,1214.96,4976470.0,1245710.0,1255540.0,38.54,1255540.0,19.8195,27.995,1202.78,,,,,,,800,gist,Glass-NSG-DiskPort,20,queries/s,1772.23589,4.745931625366211,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=22,22,,,1,0.6185,21.3493,1334330.0,1297562.19,1938950.96,2309990.21,732.422,4012,171053056,1252.63,1252.63,5130770.0,1324270.0,1334270.0,38.8995,1334270.0,12.9829,29.0063,1240.25,,,,,,,800,gist,Glass-NSG-DiskPort,21,queries/s,1938.95096,4.893083572387695,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=23,23,,,1,0.62525,20.8638,1372860.0,1344212.44,1924882.87,2275559.03,732.422,4012,171053056,1286.98,1286.98,5271490.0,1362620.0,1372800.0,44.405,1372800.0,15.9862,29.9488,1274.38,,,,,,,800,gist,Glass-NSG-DiskPort,22,queries/s,1924.8828700000001,5.027284622192383,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=24,24,,,1,0.633125,19.7766,1448240.0,1434004.62,2008508.44,2307466.68,732.422,4012,172752896,1326.21,1326.21,5432160.0,1438680.0,1448180.0,44.3597,1448180.0,12.6172,30.995,1313.4,,,,,,,800,gist,Glass-NSG-DiskPort,23,queries/s,2008.5084399999998,5.180511474609375,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=25,25,,,1,0.63875,19.9442,1436180.0,1428780.02,1965494.24,2388871.38,732.422,4012,172752896,1363.71,1363.71,5585780.0,1426270.0,1436120.0,43.8513,1436120.0,12.8286,31.9737,1350.69,,,,,,,800,gist,Glass-NSG-DiskPort,24,queries/s,1965.49424,5.327014923095703,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=26,26,,,1,0.64375,19.4894,1473520.0,1452715.61,2045963.16,2236939.88,732.422,4012,172752896,1393.83,1393.83,5709110.0,1463480.0,1473460.0,44.9178,1473460.0,13.5181,32.8325,1380.62,,,,,,,800,gist,Glass-NSG-DiskPort,25,queries/s,2045.96316,5.444631576538086,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=27,27,,,1,0.649125,19.0241,1519740.0,1501747.4,2156747.16,2387313.14,732.422,4012,172752896,1429.04,1429.04,5853360.0,1509300.0,1519690.0,38.9742,1519690.0,12.7717,33.805,1415.64,,,,,,,800,gist,Glass-NSG-DiskPort,26,queries/s,2156.7471600000003,5.5821990966796875,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=28,28,,,1,0.653375,18.4553,1571660.0,1571436.99,2128683.74,2480000.4,732.422,4012,172752896,1459.91,1459.91,5979780.0,1560740.0,1571610.0,36.0089,1571610.0,15.6112,34.6675,1446.31,,,,,,,800,gist,Glass-NSG-DiskPort,27,queries/s,2128.6837400000004,5.702762603759766,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=29,29,,,1,0.658875,18.205,1585200.0,1574593.61,2179458.69,2474381.53,732.422,4012,172752896,1497.79,1497.79,6134940.0,1573720.0,1585140.0,40.5264,1585140.0,13.3546,35.7313,1483.92,,,,,,,800,gist,Glass-NSG-DiskPort,28,queries/s,2179.45869,5.850734710693359,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=30,30,,,1,0.66125,17.3898,1651550.0,1645115.08,2257060.99,2547115.73,732.422,4012,172752896,1529.29,1529.29,6263950.0,1640110.0,1651490.0,41.622,1651490.0,16.9784,36.615,1515.2,,,,,,,800,gist,Glass-NSG-DiskPort,29,queries/s,2257.0609900000004,5.97376823425293,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=40,40,,,1,0.696,14.4707,2042330.0,2037749.64,2721598.36,3061013.56,732.422,4012,172752896,1858.88,1858.88,7613970.0,2027970.0,2042280.0,39.4578,2042280.0,16.6776,46.1163,1842.3,,,,,,,800,gist,Glass-NSG-DiskPort,30,queries/s,2721.59836,7.261247634887695,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=50,50,,,1,0.71775,12.181,2454720.0,2438359.5,3224749.04,3544462.16,732.422,4012,172752896,2183.95,2183.95,8945460.0,2437520.0,2454670.0,37.943,2454670.0,12.2502,55.6362,2164.35,,,,,,,800,gist,Glass-NSG-DiskPort,31,queries/s,3224.74904,8.531055450439453,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=60,60,,,1,0.733125,10.6746,2819600.0,2853321.5,3645893.19,3886564.24,732.422,4012,172752896,2505.87,2505.87,10264100.0,2799920.0,2819550.0,40.1395,2819550.0,12.8359,65.3725,2482.52,,,,,,,800,gist,Glass-NSG-DiskPort,32,queries/s,3645.89319,9.78860855102539,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=70,70,,,1,0.742875,9.36506,3239070.0,3260538.2,4140886.14,4509124.23,732.422,4012,172752896,2817.63,2817.63,11541000.0,3217560.0,3239000.0,50.4991,3239000.0,11.6885,74.9625,2790.45,,,,,,,800,gist,Glass-NSG-DiskPort,33,queries/s,4140.8861400000005,11.006355285644531,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=80,80,,,1,0.755,8.48465,3595610.0,3625515.69,4572440.18,4912862.67,732.422,4012,173338624,3134.23,3134.23,12837800.0,3570560.0,3595560.0,36.9918,3595560.0,9.85987,84.8037,3102.91,,,,,,,800,gist,Glass-NSG-DiskPort,34,queries/s,4572.44018,12.243080139160156,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=90,90,,,1,0.76225,7.64731,3987540.0,4033847.68,5087435.64,5463350.65,732.422,4012,173338624,3441.16,3441.16,14095000.0,3958870.0,3987490.0,42.0978,3987490.0,10.9246,94.5725,3405.49,,,,,,,800,gist,Glass-NSG-DiskPort,35,queries/s,5087.43564,13.442039489746094,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=100,100,,,1,0.767125,6.90902,4420730.0,4508999.9,5584250.77,6050318.83,732.422,4012,173338624,3743.25,3743.25,15332300.0,4388010.0,4420680.0,39.0236,4420680.0,11.2347,104.43,3702.82,,,,,,,800,gist,Glass-NSG-DiskPort,36,queries/s,5584.25077,14.622020721435547,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=140,140,,,1,0.778,5.24357,5887700.0,6045635.54,7361021.36,7901667.91,732.422,4012,176955392,4909.32,4909.32,20108600.0,5840810.0,5887640.0,48.5152,5887640.0,8.8561,144.019,4848.5,,,,,,,800,gist,Glass-NSG-DiskPort,37,queries/s,7361.021360000001,19.17705535888672,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=180,180,,,1,0.785125,4.2046,7368450.0,7516268.47,9282865.1,9703872.93,732.422,4012,177377280,6019.58,6019.58,24656200.0,7299740.0,7368390.0,45.9447,7368390.0,12.3028,183.739,5936.14,,,,,,,800,gist,Glass-NSG-DiskPort,38,queries/s,9282.865099999999,23.51398468017578,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=220,220,,,1,0.78925,3.57194,8725610.0,8932243.87,10876300.5,11619660.2,732.422,4012,177377280,7084.66,7084.66,29018800.0,8636150.0,8725560.0,43.9242,8725560.0,10.2096,223.559,6977.11,,,,,,,800,gist,Glass-NSG-DiskPort,39,queries/s,10876.3005,27.674484252929688,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=260,260,,,1,0.792,3.07636,10151000.0,10387313.8,12718685.7,13505706.3,732.422,4012,177377280,8114.03,8114.03,33235100.0,10035800.0,10150900.0,46.4303,10150900.0,13.3624,263.406,7981.39,,,,,,,800,gist,Glass-NSG-DiskPort,40,queries/s,12718.6857,31.69546127319336,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=300,300,,,1,0.793125,2.70077,11560200.0,11834730.1,14454215.8,15261083.5,732.422,4012,178716672,9108.59,9108.59,37308800.0,11405000.0,11560100.0,51.9618,11560100.0,16.1781,303.327,8949.78,,,,,,,800,gist,Glass-NSG-DiskPort,41,queries/s,14454.2158,35.5804443359375,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=340,340,,,1,0.793875,2.43499,12827200.0,13136893.8,16115509.1,16731101.6,732.422,4012,178716672,10065.1,10065.1,41226600.0,12638500.0,12827100.0,47.1726,12827100.0,17.2583,343.183,9879.14,,,,,,,800,gist,Glass-NSG-DiskPort,42,queries/s,16115.5091,39.316749572753906,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=380,380,,,1,0.794875,2.20738,14151600.0,14552889.4,17517998.9,18580236.1,732.422,4012,178716672,10997.7,10997.7,45046700.0,13930200.0,14151600.0,52.5241,14151600.0,18.4125,383.09,10784.3,,,,,,,800,gist,Glass-NSG-DiskPort,43,queries/s,17517.9989,42.95988082885742,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=420,420,,,1,0.795125,2.02735,15412600.0,15867008.8,19150507.3,20148250.1,732.422,4012,178913280,11912,11912,48791400.0,15153400.0,15412500.0,53.6317,15412500.0,18.2719,422.995,11670.7,,,,,,,800,gist,Glass-NSG-DiskPort,44,queries/s,19150.5073,46.531105041503906,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=460,460,,,1,0.796,1.86816,16771600.0,17240088.4,20832667.9,21467783.1,732.422,4012,178913280,12806,12806,52453500.0,16476700.0,16771500.0,50.8665,16771500.0,18.074,462.975,12536.4,,,,,,,800,gist,Glass-NSG-DiskPort,45,queries/s,20832.667899999997,50.023555755615234,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=500,500,,,1,0.796375,1.75357,17885700.0,18412636,22221036.1,23379771.3,732.422,4012,179494912,13678.7,13678.7,56027900.0,17547500.0,17885600.0,58.1185,17885600.0,15.991,502.874,13380.2,,,,,,,800,gist,Glass-NSG-DiskPort,46,queries/s,22221.0361,53.432369232177734,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=540,540,,,1,0.796375,1.62579,19266000.0,19861194.6,23754079,25035803.2,732.422,4012,182464512,14530.9,14530.9,59518500.0,18883800.0,19265900.0,61.5534,19265900.0,15.6189,542.865,14203.4,,,,,,,800,gist,Glass-NSG-DiskPort,47,queries/s,23754.079,56.76126480102539,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
NSG_R64_L400_SQ4U,ef=580,580,,,1,0.796625,1.53524,20390600.0,21097810.8,25207821.3,26449040,732.422,4012,184029184,15366.8,15366.8,62942500.0,19948700.0,20390500.0,50.7559,20390500.0,11.9994,582.763,15009.8,,,,,,,800,gist,Glass-NSG-DiskPort,48,queries/s,25207.8213,60.02664566040039,False,32,c0,0,native_integration_optimized_queue,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,10,10,10,db1+coalescing+reuse,1,0.879355555556,78.046513097,409571.426809113,387982.297,761842.037,970195.134,3487.021252632,277206144,671264768,165.051777778,237.743,973795.328,404527.267489555,240.251874333,168.206285222,610.216321556,595.499462222,867.893888889,288.119,866.893888889,287.119,288.119,227.838444444,10.0,9.904555556,9000,dbpedia,Ours-Disk,0,queries/s,761.842037,0.92868359375,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,11,11,11,db1+coalescing+reuse,1,0.899455555556,74.421375248,429459.217865777,404436.721,812865.599,1032178.576,3487.021252632,277206144,730472448,173.591111111,247.508111111,1013793.223111111,424777.055349446,241.588876778,170.880022111,506.139940778,968.558521667,904.602777778,298.219555556,903.602777778,297.219555556,298.219555556,236.623222222,11.0,10.884888889,9000,dbpedia,Ours-Disk,1,queries/s,812.8655990000001,0.9668285590277776,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,12,12,12,db1+coalescing+reuse,1,0.909855555556,72.042918372,443586.732788445,417562.471,823345.723,1024751.002,3487.021252632,277206144,739622912,181.704444444,256.735777778,1051589.745777778,438859.796739554,246.641899,170.564715556,466.918024111,673.956226111,940.644,307.737111111,939.644,306.737111111,307.737111111,244.873,12.0,11.862777778,9000,dbpedia,Ours-Disk,2,queries/s,823.345723,1.0028741319444447,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,13,13,13,db1+coalescing+reuse,1,0.9171,69.017704089,463035.346498334,441661.306,841261.949,1075886.656,3487.021252632,277206144,747388928,189.487888889,265.519222222,1087566.734222222,458241.712794778,254.849797,170.970401889,480.288513444,723.947376889,975.833,316.732444444,974.833,315.732444444,316.732444444,252.679777778,13.0,12.839444444,9000,dbpedia,Ours-Disk,3,queries/s,841.2619490000001,1.0371844618055552,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,14,14,14,db1+coalescing+reuse,1,0.9226,66.126640053,483278.397452889,459491.03,877228.397,1116980.15,3487.021252632,277206144,747388928,197.059666667,274.034111111,1122443.719111111,478341.772129888,258.983340556,171.663677778,517.354414333,776.487233556,1009.603555556,325.397,1008.603555556,324.397,325.397,260.217111111,14.0,13.817,9000,dbpedia,Ours-Disk,4,queries/s,877.228397,1.0704457465277777,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,15,15,15,db1+coalescing+reuse,1,0.927288888889,63.558192368,502982.954857667,477413.486,908207.983,1131742.905,3487.021252632,277206144,747388928,204.435888889,282.282222222,1156227.982222222,497923.514589778,266.315675889,173.633742333,521.683773889,843.299708,1043.901222222,333.753222222,1042.901222222,332.753222222,333.753222222,267.492555556,15.0,14.789666667,9000,dbpedia,Ours-Disk,5,queries/s,908.207983,1.1026649305555554,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,16,16,16,db1+coalescing+reuse,1,0.931922222222,58.896121819,542692.777855002,510918.682,981940.445,1247060.826,3487.021252632,277206144,747388928,211.634444444,290.286222222,1189012.366222222,537580.513121893,271.151432778,170.670250222,521.780108889,891.743030222,1078.332,341.809222222,1077.332,340.809222222,341.809222222,274.522888889,16.0,15.763333333,9000,dbpedia,Ours-Disk,6,queries/s,981.940445,1.1339305555555554,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,17,17,17,db1+coalescing+reuse,1,0.935344444444,59.164768963,540213.534874001,517365.755,964480.05,1200761.759,3487.021252632,277206144,747388928,218.716333333,298.122777778,1221110.897777778,534950.206023778,278.850040444,171.247377667,543.694553,954.045455556,1111.818222222,349.643333333,1110.818222222,348.643333333,349.643333333,281.388222222,17.0,16.734555556,9000,dbpedia,Ours-Disk,7,queries/s,964.48005,1.1645421006944447,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,18,18,18,db1+coalescing+reuse,1,0.9384,56.720074928,563286.473091667,533359.846,1004495.149,1257266.337,3487.021252632,277206144,747388928,225.631777778,305.750444444,1252353.820444444,557928.593302112,284.000942333,169.658722333,550.789958111,1001.308321111,1144.963111111,357.233444444,1143.963111111,356.233444444,357.233444444,288.046,18.0,17.704444444,9000,dbpedia,Ours-Disk,8,queries/s,1004.495149,1.1943376736111107,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,19,19,19,db1+coalescing+reuse,1,0.941255555556,54.731649457,583977.54002089,555283.925,1036755.437,1302155.657,3487.021252632,277206144,747388928,232.442444444,313.239555556,1283029.219555556,578485.884546557,289.459992333,169.547187778,586.232849556,1044.202159444,1178.140222222,364.662,1177.140222222,363.662,364.662,294.568,19.0,18.671555556,9000,dbpedia,Ours-Disk,9,queries/s,1036.755437,1.2235920138888894,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,20,20,20,db1+coalescing+reuse,1,0.944855555556,53.458298521,597856.923983445,569528.083,1061851.871,1319059.916,3487.021252632,277206144,747388928,239.175555556,320.609666667,1313217.194666667,592271.439316779,296.893695889,170.427293444,598.798962556,1095.115737111,1211.762333333,371.926777778,1210.762333333,370.926777778,371.926777778,300.968555556,20.0,19.641111111,9000,dbpedia,Ours-Disk,10,queries/s,1061.851871,1.252381510416667,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
