suite,dataset,method,config_id,search_param,repeat_id,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,build_time_ms,index_size_mb,peak_rss_mb,query_count,k,metric,threads,git_commit,implementation,raw_log,notes,n_repeats
03_system_fair,agnews,Glass-NSG,R64_L400,ef=420,median,0.94525,875.9761060778552,1141.5836494415998,1095.0062423944473,1791.8711528182027,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=460,median,0.94525,807.3844807858663,1238.567279651761,1189.3194168806076,1947.5737586617468,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=500,median,0.94525,749.322469676381,1334.5389207825065,1280.0339609384537,2089.324593544006,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=540,median,0.94525,699.5668385971271,1429.455978795886,1374.9971985816956,2242.658846080303,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,Glass-NSG,R64_L400,ef=580,median,0.94525,655.2559405254118,1526.1212270706892,1468.569040298462,2385.7548832893367,169455.92214539647,187.83741760253906,6796.421875,800,10,L2,64,not-a-git-repo,official pyglass 2.1.0 (NSG + SQ4U quantized search),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/Glass-NSG/Glass-NSG.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=10,median,0.91875,7298.9611944162025,137.0057975873351,132.97982513904572,174.61683601140973,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=11,median,0.923,7066.544712038825,141.51187613606453,138.48580420017242,173.77305775880814,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=12,median,0.92475,6700.717851263275,149.23774171620607,146.51939272880554,178.73775213956833,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=13,median,0.92675,6466.9685150341975,154.63195741176605,151.98998153209686,184.78967249393463,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=14,median,0.930875,6014.021775433401,166.2780810147524,164.3020659685135,197.83955067396164,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
