suite,dataset,method,config_id,search_param,repeat_id,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,build_time_ms,index_size_mb,peak_rss_mb,query_count,k,metric,threads,git_commit,implementation,raw_log,notes,n_repeats
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=12,median,0.628375,6165.53287850351,162.19198238104582,158.1106334924698,209.81654524803162,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=13,median,0.64575,5849.99540850182,170.94030510634184,166.72536730766296,220.00260651111597,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=14,median,0.66125,5571.489179462964,179.48522698134184,174.93963241577148,230.45036941766736,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=15,median,0.676125,5298.894463305252,188.71861044317484,183.84866416454315,243.02694946527478,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=16,median,0.690625,5057.785546846756,197.71498627960682,192.92719662189484,257.5039863586426,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=17,median,0.699,4866.755266838121,205.47571126371622,199.7128129005432,263.22286576032633,300327.52553373575,744.8277759552002,786.78515625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=18,median,0.71025,4638.22638229,215.59965331107378,210.44909954071045,275.40978044271463,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=19,median,0.719875,4485.631390794023,222.9340560734272,217.29432046413422,280.53130954504013,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=20,median,0.727,4333.29625469798,230.77120538800955,225.51417350769043,288.698635995388,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=21,median,0.73625,4177.194797527346,239.3951080739498,235.19806563854218,291.82042926549906,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=22,median,0.742625,4044.1365223505636,247.27157317101955,242.75295436382294,304.98728156089777,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=23,median,0.750625,3886.0419043549045,257.3312446475029,252.09784507751465,319.2728385329246,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=24,median,0.754875,3784.1514302236546,264.2600378021598,260.0084990262985,322.0820799469948,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=25,median,0.760625,3671.0489575329652,272.40170631557703,268.07375252246857,334.8331898450851,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=26,median,0.767125,3558.4935674291446,281.0177905485034,276.9455313682556,343.2070836424827,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=27,median,0.77375,3258.949672055354,306.8473283201456,293.66277158260345,377.5730729103087,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=28,median,0.7785,3162.789442173511,316.17659609764814,311.73788011074066,380.5592656135558,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=29,median,0.78425,3255.9937053846816,307.1259008720517,302.8176724910736,362.635962665081,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,gist,OG-LVQ,LVQ4_R64_W400,W=30,median,0.788625,3178.9899833000723,314.5653195679188,310.1043403148651,372.35207855701447,300327.52553373575,744.8277759552002,787.2578125,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/gist/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
