layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,method_display,layer_display
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,28,28,,standard,1,0.70675,1525.742235263,15033.22417875,13567.356,26329.256,54233.785,,,,,787.107123375,484000968,,,586608640,0.0,0.0,341336064.0,0.0,27.7825,27.7825,113797.12,7043.83292625,7533.96938,18.96805125,436.45382125,0.0,35.365,2138.07125,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,29,29,,standard,1,0.70925,1368.639276762,17424.5904975,14462.234,35197.666,100060.807,,,,,787.107123375,484000968,,,586670080,0.0,0.0,341336064.0,0.0,28.6175,28.6175,117217.28,8947.6360175,8003.56301625,19.55351875,453.837945,0.0,36.3225,2188.935,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,30,30,,standard,1,0.711875,1413.651058571,17394.29153625,15563.565,31220.229,60915.018,,,,,787.107123375,484000968,,,586833920,0.0,0.0,341336064.0,0.0,29.45625,29.45625,120652.8,8286.28435875,8605.9292025,20.40282875,481.67514625,0.0,37.29625,2240.0325,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,40,40,,standard,1,0.73125,975.135692691,26365.4710625,21510.733,55852.134,150423.243,,,,,787.107123375,484000968,,,587710464,0.0,0.0,341336064.0,0.0,37.60125,37.60125,154014.72,13262.111045,12367.42833625,24.40713375,711.5245475,0.0,46.77375,2729.69125,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,50,50,,standard,1,0.74475,843.399275574,30837.43951125,28035.552,56020.957,98602.707,,,,,787.107123375,484000968,,,590188544,0.0,0.0,341336064.0,0.0,46.03375,46.03375,188554.24,14134.2878025,15817.711195,25.06309625,860.3774175,0.0,56.445,3211.99625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,60,60,,standard,1,0.753625,769.919934188,34457.50922625,30762.545,64594.428,111156.741,,,,,787.107123375,484000968,,,590163968,0.0,0.0,341336064.0,0.0,54.47875,54.47875,223144.96,16744.73811875,16750.12518375,23.35018125,939.2957425,0.0,66.175,3686.72375,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,70,70,,standard,1,0.75675,722.834728377,36456.28990125,34383.421,58184.88,107193.843,,,,,787.107123375,484000968,,,591360000,0.0,0.0,341336064.0,0.0,62.9225,62.9225,257730.56,16736.0998425,18646.4071675,22.69468625,1051.088205,0.0,75.91125,4147.11,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,80,80,,standard,1,0.761,641.736919499,38864.2363475,36333.686,62361.696,94787.615,,,,,787.107123375,484000968,,,592691200,0.0,0.0,341336064.0,0.0,71.49375,71.49375,292838.4,16800.19692375,20853.27121625,22.95389125,1187.81431625,0.0,85.81,4604.71625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,90,90,,standard,1,0.7635,649.310239275,41576.916125,39405.028,64526.51,87096.221,,,,,787.107123375,484000968,,,595382272,0.0,0.0,341336064.0,0.0,80.0525,80.0525,327895.04,18003.28144625,22225.46409625,22.40362875,1325.76695375,0.0,95.7125,5051.43625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,100,100,,standard,1,0.7655,516.969999697,52323.760295,46954.501,105940.991,144977.752,,,,,787.107123375,484000968,,,597237760,0.0,0.0,341336064.0,0.0,88.6175,88.6175,362977.28,24548.24976,26206.86493125,24.29139625,1544.3542075,0.0,105.6175,5490.78375,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,140,140,,standard,1,0.769625,393.268925479,70558.38828875,65887.459,115321.482,163123.112,,,,,787.107123375,484000968,,,602001408,0.0,0.0,341336064.0,0.0,122.9325,122.9325,503531.52,32204.60929875,36080.7271625,27.79514375,2245.25668375,0.0,145.31625,7164.5975,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,180,180,,standard,1,0.77125,307.252005052,90256.98919,83598.991,147944.936,222267.285,,,,,787.107123375,484000968,,,607461376,0.0,0.0,341336064.0,0.0,157.28875,157.28875,644254.72,41976.06821375,45460.61944125,29.16870625,2791.13282875,0.0,185.14625,8749.425,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,220,220,,standard,1,0.772625,266.011126669,104974.93381625,97738.886,182085.258,225649.852,,,,,787.107123375,484000968,,,613023744,0.0,0.0,341336064.0,0.0,191.48625,191.48625,784327.68,49456.4629425,52207.49736375,27.29715,3283.67636,0.0,224.99375,10252.89625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,260,260,,standard,1,0.773625,245.478868619,112018.77261,108147.616,165904.59,198908.99,,,,,787.107123375,484000968,,,618340352,0.0,0.0,341336064.0,0.0,225.76375,225.76375,924728.32,48608.33593125,59321.43197375,27.4153275,4061.5893775,0.0,264.90625,11690.86875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,300,300,,standard,1,0.774,210.641255128,131517.11278875,124446.145,198024.261,266183.884,,,,,787.107123375,484000968,,,623878144,0.0,0.0,341336064.0,0.0,259.91375,259.91375,1064606.72,60521.15757125,66648.71820375,30.85371875,4316.383295,0.0,304.835,13069.77125,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,340,340,,standard,1,0.77425,186.217962853,145255.03958625,136823.368,231731.164,323061.86,,,,,787.107123375,484000968,,,628985856,0.0,0.0,341336064.0,0.0,294.02625,294.02625,1204331.52,66959.74996625,73333.90428125,30.96624625,4930.4190925,0.0,344.7275,14397.0175,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,380,380,,standard,1,0.77425,173.019372392,161817.790085,154566.153,255588.03,313162.362,,,,,787.107123375,484000968,,,634626048,0.0,0.0,341336064.0,0.0,328.26625,328.26625,1344578.56,77471.62920875,78909.6879525,42.5394875,5393.93343625,0.0,384.67375,15686.86875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,420,420,,standard,1,0.7745,178.978702679,153014.35922625,148263.158,219497.186,261061.908,,,,,787.107123375,484000968,,,640344064,0.0,0.0,341336064.0,0.0,362.45,362.45,1484595.2,68450.11437125,78938.08544625,30.87855375,5595.280855,0.0,424.63875,16933.67625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
